stname,Date,Time,utc_timestamp
MXI,2008-07-26,18:16:21.980000,1217096181.98
MXI,2008-07-26,18:17:48.460000,1217096268.46
MXI,2008-07-26,18:17:51.280000,1217096271.28
MXI,2008-07-26,18:18:59.560000,1217096339.56
MXI,2008-07-26,18:19:02.430000,1217096342.43
MXI,2008-07-26,18:20:15,1217096415.0
MXI,2008-07-26,18:20:40.080000,1217096440.08
MXI,2008-07-26,18:21:13.840000,1217096473.84
MXI,2008-07-26,18:21:36.260000,1217096496.26
MXI,2008-07-26,18:22:16.830000,1217096536.8300002
MXI,2008-07-26,18:22:20.470000,1217096540.47
MXI,2008-07-26,18:25:42.260000,1217096742.26
MXI,2008-07-26,18:26:25.290000,1217096785.29
MXI,2008-07-26,18:28:46.640000,1217096926.64
MXI,2008-07-26,18:29:31.330000,1217096971.33
MXI,2008-07-26,18:50:34.280000,1217098234.28
MXI,2008-07-26,18:51:10.400000,1217098270.4
MXI,2008-07-26,18:53:15.630000,1217098395.63
MXI,2008-07-26,18:54:51.240000,1217098491.24
MXI,2008-07-26,18:58:37.430000,1217098717.43
MXI,2008-07-26,18:58:41.150000,1217098721.15
MXI,2008-07-26,19:23:26.140000,1217100206.14
MXI,2008-07-26,19:24:01.300000,1217100241.3
MXI,2008-07-26,19:25:30.310000,1217100330.3100002
MXI,2008-07-26,19:26:43.780000,1217100403.78
MXI,2008-07-26,19:26:52.340000,1217100412.34
MXI,2008-07-26,19:29:24.580000,1217100564.58
MXI,2008-07-26,19:31:56.030000,1217100716.0300002
MXI,2008-07-26,19:32:00.100000,1217100720.1
MXI,2008-07-26,19:54:03.180000,1217102043.18
MXI,2008-07-26,19:54:23.610000,1217102063.61
MXI,2008-07-26,19:55:27.470000,1217102127.47
MXI,2008-07-26,19:59:42.650000,1217102382.6499999
MXI,2008-07-26,20:00:50.330000,1217102450.33
MXI,2008-07-26,20:02:12.140000,1217102532.14
MXI,2008-07-26,20:31:04.630000,1217104264.63
MXI,2008-07-26,20:32:06.270000,1217104326.2700002
MXI,2008-07-26,20:32:13.870000,1217104333.8700001
MXI,2008-07-26,20:35:10.180000,1217104510.18
MXI,2008-07-26,20:35:52.120000,1217104552.12
MXI,2008-07-26,20:36:43.390000,1217104603.39
MXI,2008-07-26,20:39:05.700000,1217104745.7
MXI,2008-07-26,20:40:41.900000,1217104841.9
MXI,2008-07-26,20:54:36.410000,1217105676.4099998
MXI,2008-07-26,20:55:27.540000,1217105727.54
MXI,2008-07-26,20:57:12.840000,1217105832.84
MXI,2008-07-26,20:58:10.420000,1217105890.42
MXI,2008-07-26,21:00:22.310000,1217106022.3100002
MXI,2008-07-26,21:00:56.970000,1217106056.9699998
MXI,2008-07-26,21:08:00.710000,1217106480.71
MXI,2008-07-26,21:08:41.590000,1217106521.5900002
MXI,2008-07-26,21:11:07.850000,1217106667.85
MXI,2008-07-26,21:11:23.850000,1217106683.85
MXI,2008-07-26,21:23:26.550000,1217107406.5500002
MXI,2008-07-26,21:23:32.820000,1217107412.82
MXI,2008-07-26,21:24:54.060000,1217107494.06
MXI,2008-07-26,21:29:08.910000,1217107748.91
MXI,2008-07-26,21:29:28,1217107768.0
MXI,2008-07-26,21:29:35.570000,1217107775.57
MXI,2008-07-26,21:31:17.650000,1217107877.6499999
MXI,2008-07-26,21:31:31.180000,1217107891.18
MXI,2008-07-26,21:32:38.180000,1217107958.18
MXI,2008-07-26,21:34:37.700000,1217108077.7
MXI,2008-07-26,21:34:43.490000,1217108083.4899998
MXI,2008-07-26,21:36:21.860000,1217108181.86
MXI,2008-07-26,21:36:58.050000,1217108218.05
MXI,2008-07-26,21:37:01.880000,1217108221.88
MXI,2008-07-26,21:37:37.250000,1217108257.2499998
MXI,2008-07-26,21:37:43.320000,1217108263.32
MXI,2008-07-26,21:48:25.200000,1217108905.2
MXI,2008-07-26,21:48:47.970000,1217108927.9699998
MXI,2008-07-26,21:49:34.590000,1217108974.5900002
MXI,2008-07-26,21:50:02.900000,1217109002.9
MXI,2008-07-26,21:52:58.090000,1217109178.09
MXI,2008-07-26,21:53:03.870000,1217109183.8700001
MXI,2008-07-26,22:51:34.060000,1217112694.06
MXI,2008-07-26,22:53:40.850000,1217112820.85
MXI,2008-07-26,22:54:09.040000,1217112849.04
MXI,2008-07-26,22:54:12.730000,1217112852.7299998
MXI,2008-07-26,22:55:46.280000,1217112946.28
MXI,2008-07-26,22:56:19.160000,1217112979.16
MXI,2008-07-26,22:57:25.020000,1217113045.02
MXI,2008-07-26,23:33:42.760000,1217115222.76
MXI,2008-07-26,23:48:42.360000,1217116122.36
MXI,2008-07-26,23:51:26.920000,1217116286.92
MXI,2008-07-26,23:54:57.200000,1217116497.2
MXI,2008-07-27,00:22:08.350000,1217118128.3500001
MXI,2008-07-27,00:23:12.060000,1217118192.06
MXI,2008-07-27,00:26:18.340000,1217118378.34
MXI,2008-07-27,00:29:03.900000,1217118543.9
MXI,2008-07-27,00:29:10.330000,1217118550.33
MXI,2008-07-27,01:53:11.380000,1217123591.38
MXI,2008-07-27,01:54:38.980000,1217123678.98
MXI,2008-07-27,01:57:17.940000,1217123837.94
MXI,2008-07-27,01:58:12.440000,1217123892.44
MXI,2008-07-27,02:18:27.610000,1217125107.61
MXI,2008-07-27,02:20:53.890000,1217125253.8899999
MXI,2008-07-27,02:26:40.700000,1217125600.7
MXI,2008-07-27,03:53:00.940000,1217130780.94
MXI,2008-07-27,03:55:15.850000,1217130915.85
MXI,2008-07-27,04:21:46.120000,1217132506.12
MXI,2008-07-27,04:22:05.770000,1217132525.77
MXI,2008-07-27,04:25:29.080000,1217132729.08
MXI,2008-07-27,04:25:34.640000,1217132734.64
MXI,2008-07-27,05:17:05.190000,1217135825.19
MXI,2008-07-27,05:21:41.760000,1217136101.76
MXI,2008-07-27,05:24:53.440000,1217136293.44
MXI,2008-07-27,06:11:29.710000,1217139089.71
MXI,2008-07-27,06:13:53.960000,1217139233.96
MXI,2008-07-27,06:15:44.370000,1217139344.37
MXI,2008-07-27,06:17:15.360000,1217139435.36
MXI,2008-07-27,06:18:22.670000,1217139502.67
MXI,2008-07-27,06:18:57.540000,1217139537.54
MXI,2008-07-27,06:19:42.060000,1217139582.06
MXI,2008-07-27,06:23:36.540000,1217139816.54
MXI,2008-07-27,06:27:22.360000,1217140042.36
MXI,2008-07-27,06:31:32.760000,1217140292.76
MXI,2008-07-27,06:33:36.910000,1217140416.91
MXI,2008-07-27,06:34:23.020000,1217140463.02
MXI,2008-07-27,06:34:31.040000,1217140471.04
MXI,2008-07-27,06:57:31.290000,1217141851.29
MXI,2008-07-27,07:01:32.960000,1217142092.96
MXI,2008-07-27,07:03:28.730000,1217142208.7299998
MXI,2008-07-27,07:03:36.900000,1217142216.9
MXI,2008-07-27,07:03:41.730000,1217142221.7299998
MXI,2008-07-27,07:04:52.970000,1217142292.9699998
MXI,2008-07-27,07:09:03.610000,1217142543.61
MXI,2008-07-27,07:21:45.670000,1217143305.67
MXI,2008-07-27,07:25:14.710000,1217143514.71
MXI,2008-07-27,07:25:48.390000,1217143548.39
MXI,2008-07-27,07:25:53.140000,1217143553.14
MXI,2008-07-27,07:28:17.190000,1217143697.19
MXI,2008-07-27,07:28:23.320000,1217143703.32
MXI,2008-07-27,07:32:17.400000,1217143937.4
MXI,2008-07-27,08:14:05.500000,1217146445.5
MXI,2008-07-27,08:15:37.310000,1217146537.3100002
MXI,2008-07-27,08:15:40.950000,1217146540.95
MXI,2008-07-27,08:29:09.780000,1217147349.78
MXI,2008-07-27,08:29:10.140000,1217147350.14
MXI,2008-07-27,08:29:58.510000,1217147398.5100002
MXI,2008-07-27,08:30:03.120000,1217147403.12
MXI,2008-07-27,08:33:17.550000,1217147597.5500002
MXI,2008-07-27,08:33:20.450000,1217147600.4499998
MXI,2008-07-27,08:46:40.460000,1217148400.46
MXI,2008-07-27,08:47:01.740000,1217148421.74
MXI,2008-07-27,08:47:20.270000,1217148440.2700002
MXI,2008-07-27,08:47:52.250000,1217148472.2499998
MXI,2008-07-27,08:48:04.190000,1217148484.19
MXI,2008-07-27,08:48:56.820000,1217148536.82
MXI,2008-07-27,08:49:04.060000,1217148544.06
MXI,2008-07-27,08:49:18.140000,1217148558.14
MXI,2008-07-27,08:49:25.720000,1217148565.72
MXI,2008-07-27,08:57:57.670000,1217149077.67
MXI,2008-07-27,08:58:00.990000,1217149080.99
MXI,2008-07-27,08:58:53.430000,1217149133.43
MXI,2008-07-27,08:59:47.560000,1217149187.56
MXI,2008-07-27,09:02:02.900000,1217149322.9
MXI,2008-07-27,09:03:38.030000,1217149418.0300002
MXI,2008-07-27,09:11:40.390000,1217149900.39
MXI,2008-07-27,09:15:56.030000,1217150156.0300002
MXI,2008-07-27,09:16:33.780000,1217150193.78
MXI,2008-07-27,09:57:17.950000,1217152637.95
MXI,2008-07-27,10:00:27.340000,1217152827.34
MXI,2008-07-27,10:00:30.870000,1217152830.8700001
MXI,2008-07-27,10:00:44.340000,1217152844.34
MXI,2008-07-27,11:52:52.900000,1217159572.9
MXI,2008-07-27,11:55:13.210000,1217159713.2099998
MXI,2008-07-27,12:03:59.820000,1217160239.82
MXI,2008-07-27,12:04:10.050000,1217160250.05
MXI,2008-07-27,12:08:06.620000,1217160486.62
MXI,2008-07-27,12:10:01.910000,1217160601.91
MXI,2008-07-27,12:11:39.200000,1217160699.2
MXI,2008-07-27,12:12:01.090000,1217160721.09
MXI,2008-07-27,12:13:52.880000,1217160832.88
MXI,2008-07-27,12:14:31.650000,1217160871.6499999
MXI,2008-07-27,12:14:54.580000,1217160894.58
MXI,2008-07-27,12:15:03.900000,1217160903.9
MXI,2008-07-27,12:30:54.250000,1217161854.2499998
MXI,2008-07-27,12:33:09.990000,1217161989.99
MXI,2008-07-27,12:34:47.920000,1217162087.92
MXI,2008-07-27,12:35:52.630000,1217162152.63
MXI,2008-07-27,12:38:09.990000,1217162289.99
MXI,2008-07-27,12:38:10.010000,1217162290.01
MXI,2008-07-27,12:57:50.660000,1217163470.66
MXI,2008-07-27,13:01:18.130000,1217163678.1299999
MXI,2008-07-27,13:08:43.060000,1217164123.06
MXI,2008-07-27,13:09:04.320000,1217164144.32
MXI,2008-07-27,13:29:11.530000,1217165351.53
MXI,2008-07-27,13:30:53.520000,1217165453.52
MXI,2008-07-27,13:34:24.450000,1217165664.4499998
MXI,2008-07-27,13:37:29.970000,1217165849.9699998
MXI,2008-07-27,13:37:30.130000,1217165850.1299999
MXI,2008-07-27,13:39:52.470000,1217165992.47
MXI,2008-07-27,13:40:30.630000,1217166030.63
MXI,2008-07-27,13:44:50.030000,1217166290.0300002
MXI,2008-07-27,13:45:10.780000,1217166310.78
MXI,2008-07-27,13:56:34.330000,1217166994.33
MXI,2008-07-27,13:56:40.540000,1217167000.54
MXI,2008-07-27,13:58:45.550000,1217167125.5500002
MXI,2008-07-27,13:59:12.220000,1217167152.22
MXI,2008-07-27,13:59:59,1217167199.0
MXI,2008-07-27,14:02:25.460000,1217167345.46
MXI,2008-07-27,14:03:23.320000,1217167403.32
MXI,2008-07-27,14:03:54.820000,1217167434.82
MXI,2008-07-27,14:07:25.750000,1217167645.7500002
MXI,2008-07-27,14:21:28.180000,1217168488.18
MXI,2008-07-27,14:22:16.530000,1217168536.53
MXI,2008-07-27,14:22:37.590000,1217168557.5900002
MXI,2008-07-27,14:22:41.560000,1217168561.56
MXI,2008-07-27,14:23:05,1217168585.0
MXI,2008-07-27,14:23:53.260000,1217168633.26
MXI,2008-07-27,14:25:27.610000,1217168727.61
MXI,2008-07-27,14:26:19.050000,1217168779.05
MXI,2008-07-27,14:29:24.270000,1217168964.2700002
MXI,2008-07-27,14:41:11.050000,1217169671.05
MXI,2008-07-27,14:43:00.830000,1217169780.8300002
MXI,2008-07-27,14:46:35.310000,1217169995.3100002
MXI,2008-07-27,14:46:44.930000,1217170004.9299998
MXI,2008-07-27,14:48:55.800000,1217170135.8
MXI,2008-07-27,15:19:09.440000,1217171949.44
MXI,2008-07-27,15:19:16.660000,1217171956.66
MXI,2008-07-27,15:21:31.110000,1217172091.1100001
MXI,2008-07-27,15:24:16.390000,1217172256.39
MXI,2008-07-27,15:26:33.700000,1217172393.7
MXI,2008-07-27,15:30:28.330000,1217172628.33
MXI,2008-07-27,15:30:51.850000,1217172651.85
MXI,2008-07-27,15:31:19.940000,1217172679.94
MXI,2008-07-27,15:31:20.040000,1217172680.04
MXI,2008-07-27,15:33:47.430000,1217172827.43
MXI,2008-07-27,15:34:27.400000,1217172867.4
MXI,2008-07-27,15:35:21.140000,1217172921.14
MXI,2008-07-27,15:37:37.210000,1217173057.2099998
MXI,2008-07-27,15:57:45.920000,1217174265.92
MXI,2008-07-27,15:58:53.270000,1217174333.2700002
MXI,2008-07-27,15:59:20.480000,1217174360.48
MXI,2008-07-27,15:59:42.570000,1217174382.57
MXI,2008-07-27,16:01:27.310000,1217174487.3100002
MXI,2008-07-27,16:01:53.100000,1217174513.1
MXI,2008-07-27,16:04:31.600000,1217174671.6
MXI,2008-07-27,16:05:35.650000,1217174735.6499999
MXI,2008-07-27,16:43:58.730000,1217177038.7299998
MXI,2008-07-27,16:44:45.740000,1217177085.74
MXI,2008-07-27,16:45:25.940000,1217177125.94
MXI,2008-07-27,16:47:14.030000,1217177234.0300002
MXI,2008-07-27,16:47:43.180000,1217177263.18
MXI,2008-07-27,16:48:26.390000,1217177306.39
MXI,2008-07-27,16:48:30.450000,1217177310.4499998
MXI,2008-07-27,16:54:22.180000,1217177662.18
MXI,2008-07-27,16:54:58.110000,1217177698.1100001
MXI,2008-07-27,16:55:00.320000,1217177700.32
MXI,2008-07-27,16:58:00.030000,1217177880.0300002
MXI,2008-07-27,16:59:21.630000,1217177961.63
MXI,2008-07-27,17:00:40.970000,1217178040.9699998
MXI,2008-07-27,17:01:21.320000,1217178081.32
MXI,2008-07-27,17:02:45.570000,1217178165.57
MXI,2008-07-27,17:03:13.990000,1217178193.99
MXI,2008-07-27,17:05:22.860000,1217178322.86
MXI,2008-07-27,17:06:32.540000,1217178392.54
MXI,2008-07-27,17:07:12.760000,1217178432.76
MXI,2008-07-27,17:07:26.360000,1217178446.36
MXI,2008-07-27,17:07:30.020000,1217178450.02
MXI,2008-07-27,17:11:19.850000,1217178679.85
MXI,2008-07-27,17:20:56.700000,1217179256.7
MXI,2008-07-27,17:21:04.490000,1217179264.4899998
MXI,2008-07-27,17:21:42.470000,1217179302.47
MXI,2008-07-27,17:23:35.390000,1217179415.39
MXI,2008-07-27,17:24:28.610000,1217179468.61
MXI,2008-07-27,17:24:32.030000,1217179472.0300002
MXI,2008-07-27,17:26:13.990000,1217179573.99
MXI,2008-07-27,17:26:41.420000,1217179601.42
MXI,2008-07-27,18:19:47.480000,1217182787.48
MXI,2008-07-27,18:20:34.330000,1217182834.33
MXI,2008-07-27,18:22:55.740000,1217182975.74
MXI,2008-07-27,18:23:27.570000,1217183007.57
MXI,2008-07-27,18:23:44.010000,1217183024.01
MXI,2008-07-27,18:24:13.930000,1217183053.9299998
MXI,2008-07-27,18:24:45.430000,1217183085.43
MXI,2008-07-27,18:25:36.280000,1217183136.28
MXI,2008-07-27,19:14:41.310000,1217186081.3100002
MXI,2008-07-27,19:14:51.410000,1217186091.4099998
MXI,2008-07-27,19:19:18.590000,1217186358.5900002
MXI,2008-07-27,19:19:51.570000,1217186391.57
MXI,2008-07-27,19:21:21.990000,1217186481.99
MXI,2008-07-27,19:41:37.380000,1217187697.38
MXI,2008-07-27,19:42:07.200000,1217187727.2
MXI,2008-07-27,19:43:06.340000,1217187786.34
MXI,2008-07-27,19:45:11.130000,1217187911.1299999
MXI,2008-07-27,19:46:34.890000,1217187994.8899999
MXI,2008-07-27,19:48:12.030000,1217188092.0300002
MXI,2008-07-27,19:49:31.650000,1217188171.6499999
MXI,2008-07-27,20:11:30.150000,1217189490.15
MXI,2008-07-27,20:14:47.680000,1217189687.68
MXI,2008-07-27,20:14:57.330000,1217189697.33
MXI,2008-07-27,20:15:54.690000,1217189754.6899998
MXI,2008-07-27,20:33:54.560000,1217190834.56
MXI,2008-07-27,20:34:50.980000,1217190890.98
MXI,2008-07-27,20:36:02.160000,1217190962.16
MXI,2008-07-27,20:38:37.300000,1217191117.3
MXI,2008-07-27,20:40:51.040000,1217191251.04
MXI,2008-07-27,20:45:06.430000,1217191506.43
MXI,2008-07-27,20:47:08.320000,1217191628.32
MXI,2008-07-27,20:49:05.180000,1217191745.18
MXI,2008-07-27,20:50:55.360000,1217191855.36
MXI,2008-07-27,21:08:25.790000,1217192905.7900002
MXI,2008-07-27,21:08:55.660000,1217192935.66
MXI,2008-07-27,21:10:17.300000,1217193017.3
MXI,2008-07-27,21:10:46.380000,1217193046.38
MXI,2008-07-27,21:10:51.100000,1217193051.1
MXI,2008-07-27,21:13:48.490000,1217193228.4899998
MXI,2008-07-27,21:14:58.540000,1217193298.54
MXI,2008-07-27,21:15:14.520000,1217193314.52
MXI,2008-07-27,21:16:04.620000,1217193364.62
MXI,2008-07-27,21:17:15.100000,1217193435.1
MXI,2008-07-27,21:27:15.460000,1217194035.46
MXI,2008-07-27,21:27:33.470000,1217194053.47
MXI,2008-07-27,22:20:13.570000,1217197213.57
MXI,2008-07-27,22:22:07.250000,1217197327.2499998
MXI,2008-07-27,22:23:11.730000,1217197391.7299998
MXI,2008-07-27,22:27:47.010000,1217197667.01
MXI,2008-07-28,00:09:01.750000,1217203741.7500002
MXI,2008-07-28,00:13:28.100000,1217204008.1
MXI,2008-07-28,00:14:21.210000,1217204061.2099998
MXI,2008-07-28,00:21:13.330000,1217204473.33
MXI,2008-07-28,00:25:40.800000,1217204740.8
MXI,2008-07-28,00:54:21.520000,1217206461.52
MXI,2008-07-28,00:55:35.380000,1217206535.38
MXI,2008-07-28,00:55:40.530000,1217206540.53
MXI,2008-07-28,01:01:05.750000,1217206865.7500002
MXI,2008-07-28,01:04:14.160000,1217207054.16
MXI,2008-07-28,01:05:05.720000,1217207105.72
MXI,2008-07-28,01:35:14.750000,1217208914.7500002
MXI,2008-07-28,01:40:31.030000,1217209231.0300002
MXI,2008-07-28,02:16:14.300000,1217211374.3
MXI,2008-07-28,02:16:24.100000,1217211384.1
MXI,2008-07-28,02:17:42.240000,1217211462.24
MXI,2008-07-28,02:24:50.230000,1217211890.23
MXI,2008-07-28,02:27:21.610000,1217212041.61
MXI,2008-07-28,02:29:48.640000,1217212188.64
MXI,2008-07-28,02:30:19.710000,1217212219.71
MXI,2008-07-28,02:30:30.700000,1217212230.7
MXI,2008-07-28,03:27:10.810000,1217215630.81
MXI,2008-07-28,04:24:57.580000,1217219097.58
MXI,2008-07-28,04:26:49.780000,1217219209.78
MXI,2008-07-28,04:30:43.180000,1217219443.18
MXI,2008-07-28,04:31:38.910000,1217219498.91
MXI,2008-07-28,04:31:45.870000,1217219505.8700001
MXI,2008-07-28,04:33:29.580000,1217219609.58
MXI,2008-07-28,04:34:45.060000,1217219685.06
MXI,2008-07-28,04:37:08.950000,1217219828.95
MXI,2008-07-28,04:37:18.540000,1217219838.54
MXI,2008-07-28,04:38:58.040000,1217219938.04
MXI,2008-07-28,04:39:10.840000,1217219950.84
MXI,2008-07-28,04:40:13.740000,1217220013.74
MXI,2008-07-28,04:40:36.540000,1217220036.54
MXI,2008-07-28,04:40:40.730000,1217220040.7299998
MXI,2008-07-28,05:22:40.920000,1217222560.92
MXI,2008-07-28,05:25:24.640000,1217222724.64
MXI,2008-07-28,07:00:38.300000,1217228438.3
MXI,2008-07-28,07:01:40.740000,1217228500.74
MXI,2008-07-28,07:37:09.540000,1217230629.54
MXI,2008-07-28,07:37:15,1217230635.0
MXI,2008-07-28,07:37:37.250000,1217230657.2499998
MXI,2008-07-28,07:37:40.070000,1217230660.0700002
MXI,2008-07-28,07:38:10,1217230690.0
MXI,2008-07-28,07:42:22.870000,1217230942.8700001
MXI,2008-07-28,07:43:24.270000,1217231004.2700002
MXI,2008-07-28,07:52:57.650000,1217231577.6499999
MXI,2008-07-28,07:53:01.630000,1217231581.63
MXI,2008-07-28,07:56:29.400000,1217231789.4
MXI,2008-07-28,07:58:22.730000,1217231902.7299998
MXI,2008-07-28,07:59:15.320000,1217231955.32
MXI,2008-07-28,10:08:18.080000,1217239698.08
MXI,2008-07-28,10:08:57.970000,1217239737.9699998
MXI,2008-07-28,10:09:03.940000,1217239743.94
MXI,2008-07-28,10:15:03.920000,1217240103.92
MXI,2008-07-28,11:33:47.130000,1217244827.1299999
MXI,2008-07-28,11:33:55.410000,1217244835.4099998
MXI,2008-07-28,11:39:13.980000,1217245153.98
MXI,2008-07-28,11:42:39.520000,1217245359.52
MXI,2008-07-28,11:44:07.030000,1217245447.0300002
MXI,2008-07-28,12:24:36.200000,1217247876.2
MXI,2008-07-28,12:25:22.370000,1217247922.37
MXI,2008-07-28,12:27:52.300000,1217248072.3
MXI,2008-07-28,12:29:40.850000,1217248180.85
MXI,2008-07-28,12:31:10.740000,1217248270.74
MXI,2008-07-28,12:31:46.300000,1217248306.3
MXI,2008-07-28,12:32:44.800000,1217248364.8
MXI,2008-07-28,13:17:06.580000,1217251026.58
MXI,2008-07-28,13:19:25.430000,1217251165.43
MXI,2008-07-28,13:21:36.510000,1217251296.5100002
MXI,2008-07-28,13:42:52.500000,1217252572.5
MXI,2008-07-28,13:43:38.920000,1217252618.92
MXI,2008-07-28,13:43:43.620000,1217252623.62
MXI,2008-07-28,13:50:16.990000,1217253016.99
MXI,2008-07-28,14:23:27.580000,1217255007.58
MXI,2008-07-28,14:23:30.650000,1217255010.6499999
MXI,2008-07-28,14:23:51.850000,1217255031.85
MXI,2008-07-28,14:28:57.470000,1217255337.47
MXI,2008-07-28,14:39:29.780000,1217255969.78
MXI,2008-07-28,14:39:33.960000,1217255973.96
MXI,2008-07-28,14:41:04.490000,1217256064.4899998
MXI,2008-07-28,14:41:14,1217256074.0
MXI,2008-07-28,14:42:40.870000,1217256160.8700001
MXI,2008-07-28,14:43:20.510000,1217256200.5100002
MXI,2008-07-28,14:45:34.770000,1217256334.77
MXI,2008-07-28,14:46:06.110000,1217256366.1100001
MXI,2008-07-28,14:46:10.140000,1217256370.14
MXI,2008-07-28,14:46:45.480000,1217256405.48
MXI,2008-07-28,14:46:57.440000,1217256417.44
MXI,2008-07-28,14:52:58.610000,1217256778.61
MXI,2008-07-28,15:44:40.690000,1217259880.6899998
MXI,2008-07-28,15:45:33.090000,1217259933.09
MXI,2008-07-28,15:47:10.880000,1217260030.88
MXI,2008-07-28,16:23:44.730000,1217262224.7299998
MXI,2008-07-28,16:24:33.650000,1217262273.6499999
MXI,2008-07-28,16:24:45.210000,1217262285.2099998
MXI,2008-07-28,16:25:14.410000,1217262314.4099998
MXI,2008-07-28,16:28:45.260000,1217262525.26
MXI,2008-07-28,16:28:51.300000,1217262531.3
MXI,2008-07-28,16:31:32.210000,1217262692.2099998
MXI,2008-07-28,17:10:50.220000,1217265050.22
MXI,2008-07-28,17:13:16.060000,1217265196.06
MXI,2008-07-28,17:13:21.060000,1217265201.06
MXI,2008-07-28,17:15:18.900000,1217265318.9
MXI,2008-07-28,17:18:29.520000,1217265509.52
MXI,2008-07-28,17:41:04.680000,1217266864.68
MXI,2008-07-28,17:41:36.510000,1217266896.5100002
MXI,2008-07-28,17:41:42.600000,1217266902.6
MXI,2008-07-28,17:44:00.890000,1217267040.8899999
MXI,2008-07-28,17:49:06.870000,1217267346.8700001
MXI,2008-07-28,17:50:49.670000,1217267449.67
MXI,2008-07-28,17:51:05.420000,1217267465.42
MXI,2008-07-28,17:52:50.720000,1217267570.72
MXI,2008-07-28,18:08:56.670000,1217268536.67
MXI,2008-07-28,18:10:13.910000,1217268613.91
MXI,2008-07-28,18:10:31.740000,1217268631.74
MXI,2008-07-28,18:11:37.300000,1217268697.3
MXI,2008-07-28,18:12:52.270000,1217268772.2700002
MXI,2008-07-28,18:14:06.380000,1217268846.38
MXI,2008-07-28,18:14:26.750000,1217268866.7500002
MXI,2008-07-28,18:14:33.600000,1217268873.6
MXI,2008-07-28,18:23:59.730000,1217269439.7299998
MXI,2008-07-28,18:25:02.280000,1217269502.28
MXI,2008-07-28,18:25:27.760000,1217269527.76
MXI,2008-07-28,18:25:34.070000,1217269534.0700002
MXI,2008-07-28,18:26:00.760000,1217269560.76
MXI,2008-07-28,18:26:26.650000,1217269586.6499999
MXI,2008-07-28,18:26:31.180000,1217269591.18
MXI,2008-07-28,18:29:19.940000,1217269759.94
MXI,2008-07-28,18:29:20.210000,1217269760.2099998
MXI,2008-07-28,18:33:18.830000,1217269998.8300002
MXI,2008-07-28,18:33:22.670000,1217270002.67
MXI,2008-07-28,18:34:53.700000,1217270093.7
MXI,2008-07-28,18:40:13.950000,1217270413.95
MXI,2008-07-28,18:41:17.340000,1217270477.34
MXI,2008-07-28,18:41:21.100000,1217270481.1
MXI,2008-07-28,18:43:29.950000,1217270609.95
MXI,2008-07-28,18:44:20.440000,1217270660.44
MXI,2008-07-28,18:46:42.710000,1217270802.71
MXI,2008-07-28,18:46:55.640000,1217270815.64
MXI,2008-07-28,18:56:47.480000,1217271407.48
MXI,2008-07-28,18:58:55.240000,1217271535.24
MXI,2008-07-28,19:01:17.890000,1217271677.8899999
MXI,2008-07-28,19:02:54.920000,1217271774.92
MXI,2008-07-28,19:52:09.970000,1217274729.9699998
MXI,2008-07-28,19:52:13.250000,1217274733.2499998
MXI,2008-07-28,19:52:59.710000,1217274779.71
MXI,2008-07-28,19:53:43.600000,1217274823.6
MXI,2008-07-28,19:54:31.490000,1217274871.4899998
MXI,2008-07-28,19:56:04.020000,1217274964.02
MXI,2008-07-28,19:58:12.080000,1217275092.08
MXI,2008-07-28,19:58:42.970000,1217275122.9699998
MXI,2008-07-28,19:59:38.770000,1217275178.77
MXI,2008-07-28,20:35:53.690000,1217277353.6899998
MXI,2008-07-28,20:37:20.390000,1217277440.39
MXI,2008-07-28,21:10:51.750000,1217279451.7500002
MXI,2008-07-28,21:16:37.090000,1217279797.09
MXI,2008-07-28,21:16:55.960000,1217279815.96
MXI,2008-07-28,21:17:02.300000,1217279822.3
MXI,2008-07-28,21:19:56.200000,1217279996.2
MXI,2008-07-28,21:20:09.190000,1217280009.19
MXI,2008-07-28,21:20:57.240000,1217280057.24
MXI,2008-07-28,21:21:33.200000,1217280093.2
MXI,2008-07-28,21:22:06.140000,1217280126.14
MXI,2008-07-28,21:23:14.570000,1217280194.57
MXI,2008-07-28,21:55:11.560000,1217282111.56
MXI,2008-07-28,21:57:34.670000,1217282254.67
MXI,2008-07-28,22:00:05.340000,1217282405.34
MXI,2008-07-28,22:02:03.040000,1217282523.04
MXI,2008-07-28,23:39:08.390000,1217288348.39
MXI,2008-07-29,00:09:55.360000,1217290195.36
MXI,2008-07-29,00:15:51.470000,1217290551.47
MXI,2008-07-29,00:18:13.160000,1217290693.16
MXI,2008-07-29,00:19:00.080000,1217290740.08
MXI,2008-07-29,00:19:38.950000,1217290778.95
MXI,2008-07-29,00:21:20.400000,1217290880.4
MXI,2008-07-29,00:24:09.620000,1217291049.62
MXI,2008-07-29,00:36:23.550000,1217291783.5500002
MXI,2008-07-29,00:39:04.070000,1217291944.0700002
MXI,2008-07-29,00:41:31.230000,1217292091.23
MXI,2008-07-29,01:04:52.660000,1217293492.66
MXI,2008-07-29,01:08:32.240000,1217293712.24
MXI,2008-07-29,01:09:31.060000,1217293771.06
MXI,2008-07-29,01:10:29.850000,1217293829.85
MXI,2008-07-29,01:11:21.390000,1217293881.39
MXI,2008-07-29,01:13:22.920000,1217294002.92
MXI,2008-07-29,01:14:06.680000,1217294046.68
MXI,2008-07-29,01:14:13.880000,1217294053.88
MXI,2008-07-29,01:17:26.420000,1217294246.42
